bath,bed,latitude,logitude,price,size,year built,distance to subway,complaints,10001,10002,10003,10007,10009,10011,10012,10013,10014,10016,10017,10018,10021,10022,10023,10024,10025,10026,10027,10028,10030,10031,10032,10034,10036,10037,10038,10039,10044,10065
2,3,40.801601,-73.9542,999000,1545,1920,0.296427569,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,4,40.805999,-73.954597,4750000,3456,2006,0.171537154,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,9,40.802942,-73.946464,2300000,3708,1899,0.266755078,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40.800534,-73.947361,799000,889,2003,0.240137907,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.800461,-73.952853,2450000,2000,2003,0.17231136,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40.800473,-73.956416,729900,670,1910,0.173029626,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.804415,-73.948764,1325000,1457,1910,0.256417449,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,40.799598,-73.954597,775000,1200,1904,0.203086473,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.799803,-73.952953,975000,1037,1915,0.114045489,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,40.798801,-73.952903,11900000,5400,2006,0.038996825,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,7,40.805491,-73.957167,3985000,4420,1899,0.16520478,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,40.800542,-73.95921,725000,589,1989,0.066088487,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,40.8008,-73.958503,8495000,3348,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,40.803701,-73.955173,925000,863,2007,0.052491982,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.799803,-73.952953,997000,1037,1915,0.114045489,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.802898,-73.956901,649000,523,2008,0.189559545,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.801191,-73.958503,1055000,905,1988,0.037067846,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.7985,-73.951698,1575000,1233,2019,0.066564625,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.804856,-73.953704,2275000,2672,1892,0.120865964,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40.802331,-73.951915,620000,740,1920,0.171445382,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.798,-73.948997,1395000,1350,1989,0.282105892,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.801226,-73.959221,1250000,661,2012,0.079498626,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.80205,-73.95049,1650000,1426,2006,0.047499091,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.806098,-73.956398,849000,869,1910,0.176935962,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.803901,-73.948799,1750000,1425,1910,0.20188862,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.8036,-73.949798,1350000,1141,1910,0.15254339,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.803275,-73.95729,2350000,2188,2015,0.180315145,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.8012,-73.959198,1925000,1108,2012,0.076385441,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.798,-73.948997,985000,922,1989,0.282105892,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.798801,-73.952903,3495000,1936,2006,0.038996825,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.798801,-73.952903,3499999,1955,2006,0.038996825,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.801099,-73.947102,1825000,1488,2014,0.226476093,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,40.8008,-73.958503,3995000,2113,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.801226,-73.959221,2495000,1265,2012,0.079498626,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,40.801077,-73.947794,470000,500,2006,0.176902816,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.8031,-73.9496,1199000,1257,1899,0.097505316,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,40.7985,-73.951698,630000,450,2019,0.066564625,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.8008,-73.958503,2825000,1596,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40.799803,-73.952953,720000,548,1915,0.114045489,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.801191,-73.958503,695000,595,1988,0.037067846,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.804166,-73.95033,1125000,1105,1920,0.221149431,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.801031,-73.948337,1225000,1147,2006,0.141311632,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.798801,-73.952903,2995000,1936,2006,0.038996825,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,40.8008,-73.958503,4335750,1797,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,40.8008,-73.958503,2815000,1608,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.800542,-73.95921,699000,589,1989,0.066088487,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,40.8008,-73.958503,4636500,1814,2017,0.011041019,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.798,-73.948997,1125000,1109,1989,0.282105892,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.800461,-73.952853,899000,910,2003,0.17231136,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,40.801099,-73.947102,1275000,1046,2014,0.226476093,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.798,-73.948997,695000,696,1989,0.282105892,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.7985,-73.951698,815000,664,2019,0.066564625,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.801077,-73.947794,700000,742,2006,0.176902816,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40.798,-73.948997,750000,675,1989,0.282105892,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40.808923,-73.953612,325000,46752,1912,0.19817017,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,8,40.805801,-73.949302,2200000,4500,1920,0.364656448,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,6,40.80516,-73.949769,3995000,4300,1920,0.325925644,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,40.806326,-73.947459,2424000,3952,1899,0.208187939,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,7,40.805642,-73.948964,2800000,5800,1920,0.352829257,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,6,40.805167,-73.945886,4200000,6000,1899,0.267138148,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.8184,-73.9546,476000,650,1905,0.328200561,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,5,40.809377,-73.95469,2750000,3840,1899,0.206518472,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.810039,-73.958531,650000,725,1920,0.462964079,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,5,40.805049,-73.946377,4675000,4540,1909,0.288327967,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.816331,-73.960074,445000,600,1910,0.146539788,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.808267,-73.951287,950000,1023,1910,0.273848932,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,40.815101,-73.953498,1360000,1248,2018,0.376071763,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,17,40.804698,-73.945899,3300000,5500,1909,0.319023124,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,6,40.80692,-73.951992,4375000,4590,1910,0.376705498,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,4,40.807448,-73.950118,3250000,2340,2005,0.368374064,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,6,40.809299,-73.946502,3295000,5100,1910,0.166732268,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.807201,-73.953598,769000,861,2003,0.329240162,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,40.811381,-73.945577,3495000,3280,2000,0.376532444,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,6,40.805091,-73.949604,2950000,4500,1899,0.318427934,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.804298,-73.946536,1400000,1200,1909,0.344616502,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.8069,-73.954696,999000,925,2006,0.261694144,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,8,40.806452,-73.948945,3500000,5507,1910,0.301489987,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,40.813701,-73.946502,2199000,3183,1910,0.371704681,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812515,-73.958696,489000,700,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,40.807423,-73.953588,1198000,1116,2003,0.351214534,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,40.814074,-73.947323,2350000,3340,1910,0.315060247,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.805553,-73.945763,624999,800,1900,0.223266248,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.809121,-73.951471,1450000,1242,2010,0.182115644,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.806999,-73.947402,1375000,1234,2008,0.158228641,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.813417,-73.959181,630000,9180,1956,0.201825264,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.810398,-73.943099,1100000,1306,2005,0.332928925,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,7,40.808144,-73.943688,2095000,2889,1909,0.133100996,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,8,40.808774,-73.942495,2999000,5200,2000,0.250878823,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,40.805204,-73.949872,3875000,4103,1910,0.331008766,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.812615,-73.957213,685000,904,1956,0.299437609,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,40.808422,-73.941657,2600000,2360,1909,0.306723823,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.813201,-73.952903,1218000,1065,2018,0.166222744,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.813093,-73.958387,695000,9180,1956,0.227991602,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,40.809299,-73.945396,2500000,2577,2018,0.145397827,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,40.810398,-73.943099,2275000,2116,2005,0.332928925,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.813417,-73.959181,700000,950,1956,0.201825264,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812515,-73.958696,549000,700,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,40.811599,-73.959701,3160000,1839,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.810398,-73.943099,1085000,1292,2005,0.332928925,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,40.811599,-73.959701,2670000,1764,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,40.8129,-73.9449,619000,503,2015,0.342019717,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.813201,-73.952903,835000,743,2018,0.166222744,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,40.811599,-73.959701,2950000,1764,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.808911,-73.96523,1400000,148982,1910,0.129677165,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,40.811599,-73.959701,3800000,2120,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.813417,-73.959181,735000,9180,1956,0.201825264,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,40.811599,-73.959701,2100000,1452,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.807598,-73.950401,1275000,1146,2018,0.373799583,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.812515,-73.958696,740000,904,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,40.808267,-73.951287,2095000,2114,1910,0.273848932,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812515,-73.958696,538000,700,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.812059,-73.959326,925000,950,1957,0.350955613,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.812615,-73.957213,849000,950,1956,0.299437609,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.813093,-73.958387,675000,9180,1956,0.227991602,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812059,-73.959326,750000,700,1957,0.350955613,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,40.80985,-73.943102,573000,479,2014,0.283327781,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.811599,-73.959701,1750000,1189,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.808399,-73.952201,845000,755,2010,0.238686733,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.811599,-73.959701,2225000,1289,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,40.809101,-73.955299,995000,945,2011,0.265283379,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812515,-73.958696,547500,700,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.811599,-73.959701,1850000,1243,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,40.812515,-73.958696,849000,950,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,40.807598,-73.950401,1395000,1146,2018,0.373799583,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.812515,-73.958696,605000,950,1956,0.293019563,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,40.811599,-73.959701,970000,542,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.811599,-73.959701,1265000,733,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.811599,-73.959701,1275000,831,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.811599,-73.959701,1320000,801,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.806999,-73.947402,889000,842,2008,0.158228641,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,40.811599,-73.959701,1150000,770,2019,0.408135664,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,40.821498,-73.9402,299000,1100,1921,0.336172112,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,40.823087,-73.944858,275000,700,1920,0.079065272,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
